"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"RYDE","Ryde Group Ltd","Technology","Software - Application","Singapore",21.40,,0.37%,5.70%,0.65,66.86%,7.04%,1.00,2080.67
"EONR","EON Resources Inc","Energy","Oil & Gas E&P","USA",20.90,,3.98%,7.56%,0.90,44.94%,-45.90%,1.00,2619.51
"BKYI","Bio-Key International Inc","Industrials","Security & Protection Services","USA",10.73,,2.01%,4.22%,0.02,33.77%,-2.95%,1.00,12605.17
"IAUX","i-80 Gold Corp","Basic Materials","Gold","USA",875.77,,40.89%,3.56%,4.54,56.67%,170.73%,,5717.10
"PZG","Paramount Gold Nevada Corp","Basic Materials","Gold","USA",95.21,,10.61%,0.52%,0.41,47.11%,174.89%,1.00,657.66
"TLPH","Talphera Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",62.45,,38.15%,8.16%,0.71,175.21%,102.39%,1.00,2506.14
"ALXO","Alx Oncology Holdings Inc","Healthcare","Biotechnology","USA",86.75,,34.42%,4.83%,1.98,92.31%,20.30%,1.40,929.68
"PLBY","Playboy Inc","Consumer Cyclical","Leisure","USA",179.75,,9.07%,3.66%,5.13,2.97%,50.28%,1.67,351.89
"SKYX","SKYX Platforms Corp","Industrials","Electrical Equipment & Parts","USA",192.81,,13.23%,3.68%,4.26,47.39%,42.44%,1.00,602.62
"LVTX","LAVA Therapeutics NV","Healthcare","Biotechnology","Netherlands",46.04,,27.54%,1.93%,1.29,14.75%,5.42%,3.00,329.68
"QNCX","Quince Therapeutics Inc","Healthcare","Biotechnology","USA",104.13,,20.77%,2.73%,4.29,14.72%,-1.58%,1.00,306.01
"ADAG","Adagene Inc ADR","Healthcare","Biotechnology","China",90.02,,0.84%,0.15%,0.60,-7.73%,-17.67%,1.67,91.11
"PLAG","Planet Green Holdings Corp","Industrials","Conglomerates","USA",18.39,,0.17%,1.44%,0.67,16.67%,-34.45%,,100.94
"JWEL","Jowell Global Ltd","Consumer Cyclical","Internet Retail","China",4.65,,0.97%,0.80%,0.06,11.46%,5.94%,,246.75
"WRN","Western Copper & Gold Corp","Basic Materials","Other Industrial Metals & Mining","Canada",432.41,,26.92%,0.85%,1.45,72.58%,68.50%,1.00,958.67
"PALI","Palisade Bio Inc","Healthcare","Biotechnology","USA",324.09,,39.01%,5.10%,1.04,202.13%,-16.98%,1.00,7290.28
"BCG","Binah Capital Group Inc","Financial","Asset Management","USA",37.36,58.14,1.78%,0.23%,0.02,10.83%,-35.53%,,473.96
"ACRV","Acrivon Therapeutics Inc","Healthcare","Biotechnology","USA",75.89,,48.72%,7.67%,1.06,85.00%,-69.63%,1.22,1628.95
"PODC","PodcastOne Inc","Communication Services","Internet Content & Information","USA",65.13,,3.36%,1.24%,0.98,50.30%,33.64%,1.00,58.43
"ACRS","Aclaris Therapeutics Inc","Healthcare","Biotechnology","USA",268.17,,67.21%,4.58%,3.63,36.75%,13.54%,1.29,1166.28
"ORMP","Oramed Pharmaceuticals, Inc","Healthcare","Biotechnology","USA",98.71,2.47,18.61%,0.72%,1.88,19.81%,6.21%,3.00,128.57
"UTSI","UTStarcom Holdings Corp","Technology","Communication Equipment","China",23.59,,1.35%,0.17%,0.99,3.75%,-12.32%,1.00,5.77
"DTI","Drilling Tools International Corporation","Energy","Oil & Gas Equipment & Services","USA",87.92,,10.11%,0.57%,1.26,31.47%,-28.01%,3.00,73.02
"CCCC","C4 Therapeutics Inc","Healthcare","Biotechnology","USA",242.30,,57.36%,6.34%,2.45,-3.84%,-47.03%,1.38,1965.00
"HERZ","Herzfeld Credit Income Fund Inc","Financial","Asset Management","USA",40.66,32.17,53.32%,0.09%,0.26,2.10%,0.48%,1.00,48.37
"VRA","Vera Bradley Inc","Consumer Cyclical","Footwear & Accessories","USA",78.11,,50.67%,6.66%,5.78,41.21%,-46.74%,1.00,220.53
"IH","iHuman Inc ADR","Consumer Defensive","Education & Training Services","China",66.04,10.34,0.58%,,0.30,10.57%,89.52%,1.00,16.06
